repository_owner,repository_name,pr_number,waste,num_commits,status
microsoft,typescript,28137,71347,1,merged
microsoft,typescript,28123,12644,1,abandoned
microsoft,typescript,28141,5166,2,merged
microsoft,typescript,28121,9857,1,merged
microsoft,typescript,28118,1668,1,abandoned
microsoft,typescript,28125,422065,2,merged
microsoft,typescript,28120,555,1,merged
microsoft,typescript,28113,2103,1,abandoned
microsoft,typescript,28115,17,1,merged
microsoft,typescript,28108,440,1,merged
microsoft,typescript,28132,3928454,6,merged
microsoft,typescript,28114,23104,3,merged
microsoft,typescript,28110,645,1,merged
microsoft,typescript,28112,3619,3,merged
microsoft,typescript,28103,188,1,abandoned
microsoft,typescript,28091,176,1,merged
microsoft,typescript,28095,125,1,abandoned
microsoft,typescript,28088,459,1,merged
microsoft,typescript,28092,177833,4,merged
microsoft,typescript,28106,29510,3,merged
microsoft,typescript,28101,5,4,abandoned
microsoft,typescript,28076,15,1,merged
microsoft,typescript,28071,728,1,merged
microsoft,typescript,28068,120,1,merged
microsoft,typescript,28074,0,1,abandoned
microsoft,typescript,28066,875,1,merged
microsoft,typescript,28069,30046,2,merged
microsoft,typescript,28060,1,1,abandoned
microsoft,typescript,28089,91,1,merged
microsoft,typescript,28104,514,1,merged
microsoft,typescript,28062,0,1,abandoned
microsoft,typescript,28061,6312,3,merged
microsoft,typescript,28055,2837,1,merged
microsoft,typescript,28082,5577,3,merged
microsoft,typescript,28057,95,1,merged
microsoft,typescript,28052,725,1,merged
microsoft,typescript,28047,3203,1,merged
microsoft,typescript,28034,1,1,merged
microsoft,typescript,28027,400,1,merged
microsoft,typescript,28028,748,2,merged
microsoft,typescript,28059,344,3,merged
microsoft,typescript,28042,12870425,1,abandoned
microsoft,typescript,28033,85,2,abandoned
microsoft,typescript,28050,13396,2,merged
microsoft,typescript,28005,1735,1,merged
microsoft,typescript,28006,4388,1,merged
microsoft,typescript,28004,2809,3,merged
microsoft,typescript,28008,7396,3,merged
microsoft,typescript,28000,1125,2,merged
microsoft,typescript,28015,2370,5,merged
microsoft,typescript,27989,11576,1,merged
microsoft,typescript,27996,29509,1,abandoned
microsoft,typescript,28023,83559,3,open
microsoft,typescript,27991,21,1,merged
microsoft,typescript,27992,28558,1,merged
microsoft,typescript,27980,296741,1,merged
microsoft,typescript,27983,357,1,abandoned
microsoft,typescript,28002,232749,6,merged
microsoft,typescript,27977,218,1,merged
microsoft,typescript,27979,398,1,abandoned
microsoft,typescript,27988,1370,6,merged
microsoft,typescript,27982,18718646,7,merged
microsoft,typescript,27964,1033,3,merged
microsoft,typescript,27958,3954388,2,abandoned
microsoft,typescript,27970,5723,7,abandoned
microsoft,typescript,27953,9578,2,merged
microsoft,typescript,27974,2210,1,merged
microsoft,typescript,27954,222,1,merged
microsoft,typescript,27952,1955,1,merged
microsoft,typescript,27941,1192,1,abandoned
microsoft,typescript,27934,7,1,merged
microsoft,typescript,27961,1044581,12,abandoned
microsoft,typescript,27978,2594289,22,merged
microsoft,typescript,28024,74561360,133,abandoned
microsoft,typescript,27933,1026201,1,abandoned
microsoft,typescript,27926,3282,1,abandoned
microsoft,typescript,27922,7,1,merged
microsoft,typescript,27923,10,1,abandoned
microsoft,typescript,27924,23,1,abandoned
microsoft,typescript,27916,1,1,abandoned
microsoft,typescript,27918,2338,4,merged
microsoft,typescript,27912,715,1,merged
microsoft,typescript,27905,622,1,merged
microsoft,typescript,27896,43,2,abandoned
microsoft,typescript,27894,4,1,abandoned
microsoft,typescript,27889,622,1,abandoned
microsoft,typescript,27885,142,2,abandoned
microsoft,typescript,27897,3415,1,open
microsoft,typescript,27901,1038279,1,abandoned
microsoft,typescript,27932,32952,4,open
microsoft,typescript,27917,2020,3,merged
microsoft,typescript,27898,56,1,merged
microsoft,typescript,27869,2048530,2,merged
microsoft,typescript,27871,521,2,merged
microsoft,typescript,27911,64123,8,merged
microsoft,typescript,27865,1800539,3,merged
microsoft,typescript,27851,98,1,merged
microsoft,typescript,27846,299,1,merged
microsoft,typescript,27849,21,1,merged
microsoft,typescript,27850,649,2,merged
microsoft,typescript,27868,1241197,2,merged
microsoft,typescript,27863,20,2,abandoned
microsoft,typescript,27870,994927,4,merged
microsoft,typescript,27861,3784,4,abandoned
microsoft,typescript,27715,493,1,merged
microsoft,typescript,27844,20185,1,merged
microsoft,typescript,27710,244,1,merged
microsoft,typescript,27828,8218,1,abandoned
microsoft,typescript,27712,135,3,merged
microsoft,typescript,27697,280,1,merged
microsoft,typescript,27714,587,1,merged
microsoft,typescript,27698,1,1,merged
microsoft,typescript,27696,267,1,merged
microsoft,typescript,27701,16322656,2,merged
microsoft,typescript,27691,983,1,abandoned
microsoft,typescript,27688,2383,1,merged
microsoft,typescript,27804,2488881,6,merged
microsoft,typescript,27675,15443,1,merged
microsoft,typescript,27683,0,1,abandoned
microsoft,typescript,27680,15601,1,merged
microsoft,typescript,27686,16533977,4,open
microsoft,typescript,27674,267,1,merged
microsoft,typescript,27653,189,2,merged
microsoft,typescript,27645,78505,4,open
microsoft,typescript,27643,2307,2,merged
microsoft,typescript,27695,29433,5,merged
microsoft,typescript,27632,1877,1,merged
microsoft,typescript,27693,1980,5,merged
microsoft,typescript,27642,546,1,merged
microsoft,typescript,27631,17853,1,abandoned
microsoft,typescript,27669,695,1,merged
microsoft,typescript,27629,6976211,6,merged
microsoft,typescript,27671,3531,3,merged
microsoft,typescript,27717,2879068,37,abandoned
microsoft,typescript,27628,304,1,merged
microsoft,typescript,27616,7636,1,merged
microsoft,typescript,27625,6423,1,merged
microsoft,typescript,27626,818,2,merged
microsoft,typescript,27609,14076,1,merged
microsoft,typescript,27608,44,1,merged
microsoft,typescript,27597,2119,1,merged
microsoft,typescript,27606,12588,1,merged
microsoft,typescript,27627,29767,7,merged
microsoft,typescript,27589,14543,1,abandoned
microsoft,typescript,27588,4575,1,merged
microsoft,typescript,27592,40397,1,abandoned
microsoft,typescript,27590,8231,1,abandoned
microsoft,typescript,27582,2433,1,merged
microsoft,typescript,27612,7430,4,merged
microsoft,typescript,27591,2711977,6,open
microsoft,typescript,27586,18125617,3,merged
microsoft,typescript,27581,333,1,merged
microsoft,typescript,27587,120563,14,merged
microsoft,typescript,27577,11464,1,merged
microsoft,typescript,27593,61914,5,abandoned
microsoft,typescript,27576,1991,1,merged
microsoft,typescript,27573,1040,1,merged
microsoft,typescript,27571,23475,1,abandoned
microsoft,typescript,27574,2030,1,merged
microsoft,typescript,27563,338,2,merged
microsoft,typescript,27565,5446600,3,open
microsoft,typescript,27561,248589,8,merged
microsoft,typescript,27610,225310,24,merged
microsoft,typescript,27560,2337666,14,merged
microsoft,typescript,27546,5234,1,abandoned
microsoft,typescript,27549,32,1,merged
microsoft,typescript,27539,0,1,merged
microsoft,typescript,27551,4849,3,merged
microsoft,typescript,27537,1613232,3,merged
microsoft,typescript,27553,4246,1,abandoned
microsoft,typescript,27533,6177,1,abandoned
microsoft,typescript,27536,28810,1,abandoned
microsoft,typescript,27520,40,2,abandoned
microsoft,typescript,27517,0,1,merged
microsoft,typescript,27522,2346908,2,merged
microsoft,typescript,27515,29,1,merged
microsoft,typescript,27514,4341,2,merged
microsoft,typescript,27516,58,1,abandoned
microsoft,typescript,27509,39698,5,abandoned
microsoft,typescript,27558,1736571,4,merged
microsoft,typescript,27508,10,1,merged
microsoft,typescript,27510,18198896,1,abandoned
microsoft,typescript,27526,229,1,abandoned
microsoft,typescript,27500,23,1,merged
microsoft,typescript,27498,307,1,merged
microsoft,typescript,27548,184351,19,abandoned
microsoft,typescript,27505,71216,1,abandoned
microsoft,typescript,27492,95,1,merged
microsoft,typescript,27495,1393,1,abandoned
microsoft,typescript,27499,1,1,merged
microsoft,typescript,27556,2302467,22,abandoned
microsoft,typescript,27491,1209,1,merged
microsoft,typescript,27506,1108172,4,abandoned
microsoft,typescript,27513,138310768,250,abandoned
microsoft,typescript,27485,1,1,merged
microsoft,typescript,27474,73,1,merged
microsoft,typescript,27476,24,1,abandoned
microsoft,typescript,27472,22,1,merged
microsoft,typescript,27478,390,2,abandoned
microsoft,typescript,27463,149,1,abandoned
microsoft,typescript,27480,503,3,merged
microsoft,typescript,27468,52,1,abandoned
microsoft,typescript,27447,1958,1,merged
microsoft,typescript,27483,1345,3,merged
microsoft,typescript,27464,494,4,abandoned
microsoft,typescript,27444,1073,1,merged
microsoft,typescript,27443,203,1,merged
microsoft,typescript,27490,17330,4,merged
microsoft,typescript,27441,105269,3,merged
microsoft,typescript,27438,2897,1,merged
microsoft,typescript,27430,358,2,merged
microsoft,typescript,27407,3161,2,open
microsoft,typescript,27437,697,1,merged
microsoft,typescript,27410,5893,1,merged
microsoft,typescript,27406,697,1,merged
microsoft,typescript,27404,2365,1,merged
microsoft,typescript,27440,14134,2,merged
microsoft,typescript,27409,8415,1,merged
microsoft,typescript,27402,6784,1,merged
microsoft,typescript,27400,697,1,merged
microsoft,typescript,27403,6985,3,merged
microsoft,typescript,27397,3725,1,merged
microsoft,typescript,27408,102447,5,merged
microsoft,typescript,27396,272744,2,merged
microsoft,typescript,27392,726,1,merged
microsoft,typescript,27382,671,1,merged
microsoft,typescript,27395,551,1,merged
microsoft,typescript,27381,7445,2,abandoned
microsoft,typescript,27380,534,1,merged
microsoft,typescript,27394,1428,1,merged
microsoft,typescript,27389,5279,1,abandoned
microsoft,typescript,27371,126,1,merged
microsoft,typescript,27378,203094,2,merged
microsoft,typescript,27376,4843,2,merged
microsoft,typescript,27369,656,1,merged
microsoft,typescript,27383,7809,1,merged
microsoft,typescript,27368,1523,1,merged
microsoft,typescript,27370,187121,4,merged
microsoft,typescript,27360,5,1,merged
microsoft,typescript,27354,605,1,merged
microsoft,typescript,27367,284,2,merged
microsoft,typescript,27356,3556,3,merged
microsoft,typescript,27361,0,1,merged
microsoft,typescript,27366,1648,1,merged
microsoft,typescript,27350,605,1,merged
microsoft,typescript,27349,0,1,merged
microsoft,typescript,27339,9098,1,merged
microsoft,typescript,27334,1,1,abandoned
microsoft,typescript,27357,12252,4,merged
microsoft,typescript,27343,191,1,merged
microsoft,typescript,27348,2938110,7,merged
microsoft,typescript,27347,3318179,6,abandoned
microsoft,typescript,27353,2941116,8,merged
microsoft,typescript,27340,5216629,8,merged
microsoft,typescript,27330,6,1,merged
microsoft,typescript,27323,1448,1,merged
microsoft,typescript,27325,136,1,merged
microsoft,typescript,27319,16347,1,merged
microsoft,typescript,27331,6,1,merged
microsoft,typescript,27320,2530,1,merged
microsoft,typescript,27309,138,1,merged
microsoft,typescript,27281,6594,2,merged
microsoft,typescript,27313,787,2,merged
microsoft,typescript,27285,2176,2,merged
microsoft,typescript,27314,9043,1,merged
microsoft,typescript,27324,685194,2,merged
microsoft,typescript,27270,10815,3,merged
microsoft,typescript,27274,27483,7,merged
microsoft,typescript,27256,10815,3,abandoned
microsoft,typescript,27260,1397,1,merged
microsoft,typescript,27271,2551,1,merged
microsoft,typescript,27255,35403,3,abandoned
microsoft,typescript,27254,5965,1,merged
microsoft,typescript,27253,16,1,merged
microsoft,typescript,27251,8937,1,merged
microsoft,typescript,27248,1448,1,merged
microsoft,typescript,27250,466,1,merged
microsoft,typescript,27247,2551,1,abandoned
microsoft,typescript,27229,132,1,merged
microsoft,typescript,27252,1306,1,merged
microsoft,typescript,27243,5965,2,merged
microsoft,typescript,27246,1306,1,merged
microsoft,typescript,27242,249,2,merged
microsoft,typescript,27292,10428,11,merged
microsoft,typescript,27222,816,1,merged
microsoft,typescript,27213,42163,1,merged
microsoft,typescript,27227,6209051,4,open
microsoft,typescript,27217,1518,1,merged
microsoft,typescript,27225,1276,3,merged
microsoft,typescript,27226,150549,2,merged
microsoft,typescript,27221,1152477,2,open
microsoft,typescript,27204,162227,1,merged
microsoft,typescript,27199,178,1,merged
microsoft,typescript,27203,444,1,merged
microsoft,typescript,27196,500,1,merged
microsoft,typescript,27192,0,0,abandoned
microsoft,typescript,27190,9484,2,merged
microsoft,typescript,27184,99549,1,abandoned
microsoft,typescript,27176,1155,2,merged
microsoft,typescript,27175,2633,1,merged
microsoft,typescript,27194,81145,1,abandoned
microsoft,typescript,27195,200347,2,merged
microsoft,typescript,27208,3069964,7,merged
microsoft,typescript,27182,306557,10,abandoned
microsoft,typescript,27170,159,1,merged
microsoft,typescript,27168,776,1,abandoned
microsoft,typescript,27172,2456,2,merged
microsoft,typescript,27164,367,1,merged
microsoft,typescript,27161,3191,2,merged
microsoft,typescript,27188,5172,2,merged
microsoft,typescript,27165,9105,2,abandoned
microsoft,typescript,27169,166816,4,merged
microsoft,typescript,27162,116684,3,merged
microsoft,typescript,27205,3685133,138,merged
microsoft,typescript,27151,498,1,merged
microsoft,typescript,27158,124,1,merged
microsoft,typescript,27155,8970,3,merged
microsoft,typescript,27145,10122,1,merged
microsoft,typescript,27141,1315,1,merged
microsoft,typescript,27160,657,1,merged
microsoft,typescript,27149,5411,1,abandoned
microsoft,typescript,27139,1408,2,merged
microsoft,typescript,27157,189681,6,merged
microsoft,typescript,27109,1836,4,merged
microsoft,typescript,27107,2379,3,merged
microsoft,typescript,27100,3366,1,merged
microsoft,typescript,27106,0,2,merged
microsoft,typescript,27156,195296,12,merged
microsoft,typescript,27096,14146,2,merged
microsoft,typescript,27090,4106,1,abandoned
microsoft,typescript,27089,7185,1,merged
microsoft,typescript,27121,41688,3,merged
microsoft,typescript,27083,8032,1,abandoned
microsoft,typescript,27085,430,1,merged
microsoft,typescript,27081,1634,1,merged
microsoft,typescript,27080,688,1,merged
microsoft,typescript,27079,5,1,merged
microsoft,typescript,27128,20186,2,merged
microsoft,typescript,27087,463810,6,merged
microsoft,typescript,27113,157871,1,merged
microsoft,typescript,27082,50158,4,merged
microsoft,typescript,27088,148319,4,merged
microsoft,typescript,27078,151976,6,merged
microsoft,typescript,27076,460,1,merged
microsoft,typescript,27063,141,1,merged
microsoft,typescript,27075,4,2,abandoned
microsoft,typescript,27064,11027,1,merged
microsoft,typescript,27071,4254,1,abandoned
microsoft,typescript,27068,1566,2,abandoned
microsoft,typescript,27054,38883,1,open
microsoft,typescript,27052,1242,1,merged
microsoft,typescript,27055,1228,2,merged
microsoft,typescript,27060,184403,6,merged
microsoft,typescript,27065,19994535,6,merged
microsoft,typescript,27042,4959,1,merged
microsoft,typescript,27035,17778,1,merged
microsoft,typescript,27048,11189,1,merged
microsoft,typescript,27034,31436,1,merged
microsoft,typescript,27045,1441897,4,abandoned
microsoft,typescript,27021,89,1,merged
microsoft,typescript,27016,12577,2,merged
